"Car_id","Model","Engine","Transmission","Color","Body Style","price ($)"
"C_CND_009802","Continental","Overhead Camshaft","Manual","Black","Passenger","42001"
"C_CND_009803","Diamante","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","21001"
"C_CND_009804","Carrera Coupe","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hardtop","22101"
"C_CND_009805","SL-Class","Overhead Camshaft","Manual","Pale White","Hardtop","26001"
"C_CND_009806","Sonata","Overhead Camshaft","Manual","Black","SUV","15001"
"C_CND_009807","3000GT","Overhead Camshaft","Manual","Pale White","Sedan","24001"
"C_CND_009808","Ram Pickup","Overhead Camshaft","Manual","Pale White","Hardtop","25001"
"C_CND_009809","A6","Overhead Camshaft","Manual","Black","SUV","15000"
"C_CND_009810","TL","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","28000"
"C_CND_009811","Focus","Overhead Camshaft","Manual","Pale White","Hardtop","24000"
"C_CND_009812","Mustang","Overhead Camshaft","Manual","Pale White","Hatchback","43000"
"C_CND_009813","Land Cruiser","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","12000"
"C_CND_009814","Forester","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hardtop","22000"
"C_CND_009815","S70","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hardtop","26000"
"C_CND_009816","Pathfinder","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hardtop","75000"
"C_CND_009817","Diamante","Overhead Camshaft","Manual","Black","Hatchback","49101"
"C_CND_009818","Durango","Overhead Camshaft","Manual","Pale White","SUV","27001"
"C_CND_009819","RAV4","Overhead Camshaft","Manual","Pale White","Hatchback","22001"
"C_CND_009820","Prowler","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","39001"
"C_CND_009821","Escort","Overhead Camshaft","Manual","Black","Passenger","12501"
"C_CND_009822","323i","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","22001"
"C_CND_009823","LS","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","45001"
"C_CND_009824","Maxima","Overhead Camshaft","Manual","Pale White","Sedan","22601"
"C_CND_009825","Intrigue","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","45000"
"C_CND_009826","323i","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","19000"
"C_CND_009827","Golf","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hardtop","35000"
"C_CND_009828","LHS","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","20500"
"C_CND_009829","RAV4","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","28000"
"C_CND_009830","Town & Country","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","42000"
"C_CND_009831","Montero Sport","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hardtop","39000"
"C_CND_009832","Wrangler","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","13000"
"C_CND_009833","Passat","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","31000"
"C_CND_009834","528i","Overhead Camshaft","Manual","Pale White","SUV","16000"
"C_CND_009835","Passat","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","31000"
"C_CND_009836","Crown Victoria","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Passenger","29000"
"C_CND_009837","LS400","Overhead Camshaft","Manual","Pale White","Sedan","25000"
"C_CND_009838","CL500","Overhead Camshaft","Manual","Pale White","SUV","29500"
"C_CND_009839","GS400","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","12000"
"C_CND_009840","Prizm","Overhead Camshaft","Manual","Pale White","Hatchback","21500"
"C_CND_009841","Diamante","Overhead Camshaft","Manual","Pale White","Hatchback","19000"
"C_CND_009842","Bonneville","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","19000"
"C_CND_009843","Diamante","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","21500"
"C_CND_009844","Frontier","Overhead Camshaft","Manual","Pale White","Hatchback","20000"
"C_CND_009845","Ram Pickup","Overhead Camshaft","Manual","Pale White","Hatchback","16000"
"C_CND_009846","RL","Overhead Camshaft","Manual","Pale White","SUV","17000"
"C_CND_009847","LHS","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","26000"
"C_CND_009848","Forester","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hardtop","22001"
"C_CND_009849","Diamante","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","18001"
"C_CND_009850","Civic","Overhead Camshaft","Manual","Pale White","Hatchback","45001"
"C_CND_009851","Grand Cherokee","Overhead Camshaft","Manual","Pale White","SUV","15501"
"C_CND_009852","Grand Am","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","19001"
"C_CND_009853","Park Avenue","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","12001"
"C_CND_009854","3000GT","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","19001"
"C_CND_009855","Wrangler","Overhead Camshaft","Manual","Pale White","Hatchback","23501"
"C_CND_009856","528i","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","31001"
"C_CND_009857","Celica","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","31001"
"C_CND_009858","Malibu","Overhead Camshaft","Manual","Pale White","Hardtop","57001"
"C_CND_009859","Mountaineer","Overhead Camshaft","Manual","Pale White","Hardtop","21500"
"C_CND_009860","GS400","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","12001"
"C_CND_009861","323i","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","15000"
"C_CND_009862","RL","Overhead Camshaft","Manual","Black","SUV","18000"
"C_CND_009863","Odyssey","Overhead Camshaft","Manual","Pale White","Passenger","27000"
"C_CND_009864","Intrigue","Overhead Camshaft","Manual","Pale White","SUV","25000"
"C_CND_009865","RL","Overhead Camshaft","Manual","Pale White","SUV","26000"
"C_CND_009866","Taurus","Overhead Camshaft","Manual","Black","SUV","69600"
"C_CND_009867","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","14000"
"C_CND_009868","SW","Overhead Camshaft","Manual","Black","Passenger","36000"
"C_CND_009869","Continental","Overhead Camshaft","Manual","Pale White","Passenger","82000"
"C_CND_009870","Camaro","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","24000"
"C_CND_009871","SL-Class","Overhead Camshaft","Manual","Pale White","Hardtop","26000"
"C_CND_009872","S-Type","Overhead Camshaft","Manual","Pale White","Passenger","45000"
"C_CND_009873","Regal","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","19500"
"C_CND_009874","Cabrio","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","16000"
"C_CND_009875","Aurora","Overhead Camshaft","Manual","Pale White","Passenger","34000"
"C_CND_009876","RL","Overhead Camshaft","Manual","Pale White","SUV","34000"
"C_CND_009877","LS","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","45000"
"C_CND_009878","Frontier","Overhead Camshaft","Manual","Pale White","Hatchback","12000"
"C_CND_009879","Mountaineer","Overhead Camshaft","Manual","Pale White","SUV","21000"
"C_CND_009880","Taurus","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","12000"
"C_CND_009881","Metro","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","31000"
"C_CND_009882","Explorer","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","42000"
"C_CND_009883","Avenger","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","16000"
"C_CND_009884","Explorer","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","42000"
"C_CND_009885","Wrangler","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","19000"
"C_CND_009886","Diamante","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","21000"
"C_CND_009887","Sienna","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Passenger","26000"
"C_CND_009888","Ranger","Overhead Camshaft","Manual","Black","Hardtop","18000"
"C_CND_009889","Expedition","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","26000"
"C_CND_009890","Caravan","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hardtop","19000"
"C_CND_009891","LS400","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","46000"
"C_CND_009892","Ram Pickup","Overhead Camshaft","Manual","Pale White","Hardtop","20000"
"C_CND_009893","Maxima","Overhead Camshaft","Manual","Pale White","Sedan","29000"
"C_CND_009894","Cougar","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","33000"
"C_CND_009895","Montero Sport","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hardtop","45000"
"C_CND_009896","Continental","Overhead Camshaft","Manual","Black","Passenger","18000"
"C_CND_009897","Xterra","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","9000"
"C_CND_009898","I30","Overhead Camshaft","Manual","Pale White","Hatchback","22000"
"C_CND_009899","F-Series","Overhead Camshaft","Manual","Pale White","Passenger","13000"
"C_CND_009900","Grand Cherokee","Overhead Camshaft","Manual","Pale White","SUV","21000"
"C_CND_009901","Accord","Overhead Camshaft","Manual","Pale White","Sedan","14000"
"C_CND_009902","328i","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","18000"
"C_CND_009903","Cabrio","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","16000"
"C_CND_009904","Sunfire","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","18000"
"C_CND_009905","Neon","Overhead Camshaft","Manual","Pale White","Hardtop","19000"
"C_CND_009906","A8","Overhead Camshaft","Manual","Black","Passenger","44001"
"C_CND_009907","Passat","Overhead Camshaft","Manual","Pale White","Hatchback","20001"
"C_CND_009908","A6","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","42501"
"C_CND_009909","C70","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","12001"
"C_CND_009910","Ram Wagon","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","22001"
"C_CND_009911","C70","Overhead Camshaft","Manual","Black","Hatchback","36001"
"C_CND_009912","Explorer","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","42001"
"C_CND_009913","Prowler","Overhead Camshaft","Manual","Pale White","Hatchback","16101"
"C_CND_009914","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","14000"
"C_CND_009915","A6","Overhead Camshaft","Manual","Black","SUV","25500"
"C_CND_009916","Cutlass","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","46000"
"C_CND_009917","S-Class","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","39000"
"C_CND_009918","Maxima","Overhead Camshaft","Manual","Pale White","Sedan","16000"
"C_CND_009919","Bravada","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","15800"
"C_CND_009920","528i","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","62500"
"C_CND_009921","Crown Victoria","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","11101"
"C_CND_009922","Frontier","Overhead Camshaft","Manual","Pale White","Hatchback","20401"
"C_CND_009923","Civic","Overhead Camshaft","Manual","Black","Hatchback","43000"
"C_CND_009924","Park Avenue","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","62001"
"C_CND_009925","LX470","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","15001"
"C_CND_009926","3-Sep","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","23001"
"C_CND_009927","I30","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","49001"
"C_CND_009928","LW","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","18001"
"C_CND_009929","TL","Overhead Camshaft","Manual","Pale White","Hatchback","14200"
"C_CND_009930","Jetta","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Passenger","22500"
"C_CND_009931","Jetta","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","22500"
"C_CND_009932","Celica","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","31000"
"C_CND_009933","SL","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","20000"
"C_CND_009934","Bravada","Overhead Camshaft","Manual","Black","Hatchback","17000"
"C_CND_009935","I30","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hardtop","21000"
"C_CND_009936","Bravada","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","15000"
"C_CND_009937","A6","Overhead Camshaft","Manual","Pale White","SUV","13850"
"C_CND_009938","Forester","Overhead Camshaft","Manual","Pale White","Hardtop","17000"
"C_CND_009939","I30","Overhead Camshaft","Manual","Pale White","Hardtop","22000"
"C_CND_009940","Mustang","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","22000"
"C_CND_009941","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","15500"
"C_CND_009942","Outback","Overhead Camshaft","Manual","Pale White","SUV","49601"
"C_CND_009943","Accord","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","21501"
"C_CND_009944","LS400","Overhead Camshaft","Manual","Black","Sedan","69000"
"C_CND_009945","Taurus","Overhead Camshaft","Manual","Black","SUV","69000"
"C_CND_009946","GTI","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","25000"
"C_CND_009947","Prowler","Overhead Camshaft","Manual","Pale White","Hatchback","16000"
"C_CND_009948","Golf","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","18000"
"C_CND_009949","SLK230","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","33000"
"C_CND_009950","Expedition","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","26000"
"C_CND_009951","Durango","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","19000"
"C_CND_009952","Eldorado","Overhead Camshaft","Manual","Pale White","Passenger","31000"
"C_CND_009953","Celica","Overhead Camshaft","Manual","Pale White","SUV","14001"
"C_CND_009954","TL","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","24001"
"C_CND_009955","Diamante","Overhead Camshaft","Manual","Pale White","Hatchback","12001"
"C_CND_009956","Corolla","Overhead Camshaft","Manual","Pale White","Passenger","14001"
"C_CND_009957","S40","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","42001"
"C_CND_009958","Accord","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","19001"
"C_CND_009959","328i","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Sedan","16001"
"C_CND_009960","Sunfire","Overhead Camshaft","Manual","Pale White","Sedan","43001"
"C_CND_009961","TL","Overhead Camshaft","Manual","Black","Hatchback","21001"
"C_CND_009962","Galant","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Passenger","42001"
"C_CND_009963","Malibu","Overhead Camshaft","Manual","Pale White","Hardtop","57000"
"C_CND_009964","Escort","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Passenger","15501"
"C_CND_009965","RL","Overhead Camshaft","Manual","Pale White","SUV","31501"
"C_CND_009966","Malibu","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hardtop","25001"
"C_CND_009967","Grand Marquis","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","9001"
"C_CND_009968","323i","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","15001"
"C_CND_009969","Sentra","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","16001"
"C_CND_009970","Camry","Overhead Camshaft","Manual","Black","Hatchback","29001"
"C_CND_009971","Carrera Coupe","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hardtop","22000"
"C_CND_009972","Eldorado","Overhead Camshaft","Manual","Pale White","Passenger","31501"
"C_CND_009973","Altima","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","20101"
"C_CND_009974","S40","Overhead Camshaft","Manual","Pale White","Sedan","17001"
"C_CND_009975","Outback","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","57001"
"C_CND_009976","Corvette","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","25501"
"C_CND_009977","RL","Overhead Camshaft","Manual","Black","SUV","18001"
"C_CND_009978","Odyssey","Overhead Camshaft","Manual","Pale White","Passenger","27001"
"C_CND_009979","GTI","Overhead Camshaft","Manual","Black","SUV","25000"
"C_CND_009980","Passat","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","32000"
"C_CND_009981","Sonata","Overhead Camshaft","Manual","Black","SUV","20000"
"C_CND_009982","A6","Overhead Camshaft","Manual","Pale White","SUV","13350"
"C_CND_009983","LX470","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","22000"
"C_CND_009984","528i","Overhead Camshaft","Manual","Black","SUV","21000"
"C_CND_009985","Neon","Overhead Camshaft","Manual","Black","SUV","29000"
"C_CND_009986","Windstar","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","31000"
"C_CND_009987","Silhouette","Overhead Camshaft","Manual","Pale White","Sedan","34500"
"C_CND_009988","GTI","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","20000"
"C_CND_009989","Cabrio","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","17000"
"C_CND_009990","A4","Overhead Camshaft","Manual","Pale White","SUV","12000"
"C_CND_009991","Prizm","Overhead Camshaft","Manual","Pale White","SUV","22000"
"C_CND_009992","Prizm","Overhead Camshaft","Manual","Pale White","SUV","24000"
"C_CND_009993","Outback","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","SUV","19000"
"C_CND_009994","Prizm","Overhead Camshaft","Manual","Black","Hardtop","27000"
"C_CND_009995","Metro","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Passenger","12000"
"C_CND_009996","A4","Overhead Camshaft","Manual","Pale White","Hardtop","12000"
"C_CND_009997","323i","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","15000"
"C_CND_009998","Cavalier","Overhead Camshaft","Manual","Pale White","SUV","28500"
"C_CND_009999","5-Sep","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","41000"
"C_CND_010000","A6","DoubleÃ‚Â Overhead Camshaft","Auto","Black","SUV","27000"
"C_CND_010001","Continental","Overhead Camshaft","Manual","Black","Passenger","49000"
"C_CND_010002","Xterra","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Passenger","26000"
"C_CND_010003","Sunfire","Overhead Camshaft","Manual","Pale White","Sedan","43000"
"C_CND_010004","Cutlass","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Sedan","46000"
"C_CND_010005","Boxter","Overhead Camshaft","Manual","Pale White","SUV","14000"
"C_CND_010006","Mountaineer","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","21001"
"C_CND_010007","Park Avenue","DoubleÃ‚Â Overhead Camshaft","Auto","Black","Hatchback","61001"
"C_CND_010008","Montero Sport","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Hatchback","39001"
"C_CND_010009","SW","DoubleÃ‚Â Overhead Camshaft","Auto","Pale White","Passenger","25001"
